mode,beta,b_1,b_2
70.18183917531493,0.08439565371227513,0.44680152829630365,-0.35421630184809305
69.40416232888929,0.08092701788518838,0.48281275105085675,-0.3985146100346164
69.01764565691818,0.07494696934402932,0.472998087132481,-0.2218342732995897
66.46866101616952,0.06323143338170811,0.5063216196970874,-0.2117379155589295
66.87288985542004,0.07117897794564727,0.573014628445246,-0.3671547210672856
71.54451125133463,0.09726173494742073,0.532866579989073,-0.4599529035631689
67.00078771720652,0.0696787691983736,0.49285643741836577,-0.38155046727302716
70.42867761899711,0.08752137378646314,0.47411161639058663,-0.5415729167183222
70.88343706950297,0.08247368227093907,0.5046435946221476,-0.4327035704120789
68.74361184895697,0.07152303897144058,0.445686248746155,-0.2266540660843939
70.08251933950416,0.07966953140244297,0.5319101594287975,-0.33784160004812896
69.28595687232395,0.08262126099211033,0.4975785634835443,-0.4582050237191752
71.73747371781712,0.08856625340721963,0.49650787606020486,-0.3013396580633466
69.59798267409829,0.08091055015898334,0.49474783784058846,-0.3584295241984557
71.75612217235845,0.09140236140366831,0.48724147147602476,-0.49831120955859387
66.59445130930023,0.07368394507053563,0.47485886881378653,-0.5469319294019419
71.93089191396156,0.08418163737400626,0.4561352740249194,-0.2864252630048729
71.66665960587655,0.09025777851358059,0.5385132109414893,-0.47233258821945456
69.90465181458767,0.0851353561058131,0.5545990965013085,-0.3509800740783138
69.03048167396379,0.07949138170659714,0.5457423202318791,-0.3491025754271612
68.26607259099558,0.08393488582226888,0.42738924756551766,-0.5889576780125201
69.27116423330688,0.08788996215955243,0.5590448174805266,-0.5722086077458668
71.02746532635985,0.08420042525379944,0.4550420601129297,-0.35709803679493196
70.42930536327317,0.08584861910189699,0.5377474375523533,-0.32216464123762845
65.3884056100369,0.06618403377209452,0.5285015317012671,-0.43606014478042543
71.11037022660469,0.08546804772873207,0.5960735768968065,-0.24528750895271934
68.4143285447723,0.0770219856744226,0.4859798849582593,-0.38997937086009915
67.72976371739716,0.0759605258764013,0.514391006409933,-0.46113328415405747
70.42579755361153,0.09024855067523327,0.4935220241311805,-0.37348852303462954
69.41259541856942,0.08091954184625344,0.5622315008844245,-0.32617367757914234
68.21925253101688,0.07501884717190474,0.44995466210886836,-0.37239864491362296
65.88786512300689,0.0672708107131997,0.3995496554868784,-0.4319344727017694
71.51382402461257,0.09115940354992301,0.4321560223488934,-0.2658107491538916
70.82055172457702,0.09114578300821098,0.46468939244487806,-0.45794472210410897
71.99862504565111,0.09663681891380163,0.5448949821082026,-0.5065555999873255
67.62608315772762,0.07199039261777453,0.47105597585226966,-0.28245504644605257
69.70839024146939,0.08246699763475836,0.5046279467006366,-0.38739630018539384
67.54062092446337,0.07443858432428885,0.4703508235157082,-0.2024493288983891
71.91420915107749,0.09692950809527175,0.6153738089038377,-0.37339224804636073
68.180465215746,0.08286094232718809,0.5227412042653905,-0.5878702440458367
66.44573197741359,0.06962015488124082,0.47910022328615776,-0.47869805982816593
69.30381804409201,0.07559724771079133,0.5189619731528397,-0.36958033016530195
70.44150921492081,0.081247030954075955,0.40759274518566285,-0.1624032717707383
67.75250830804323,0.07142311193238675,0.5318898301545527,-0.2594282335419836
72.20804749401562,0.09487642435120727,0.5675701508020453,-0.4470745033190716
72.90796790044224,0.09109476507682224,0.5441875310493299,-0.23238476459326723
70.23404018140697,0.08262585451620877,0.47911710389069284,-0.18649005066233176
68.58595340147285,0.08240458580410982,0.5010878408556708,-0.35626486061302043
66.73661163539093,0.07641693404592904,0.3957601222248004,-0.5520210562631969
68.99897889094913,0.07995507887493163,0.5681052751961224,-0.4174769066882451
70.83897405910375,0.08641178346517862,0.4763630902580463,-0.4146103588089128
72.65138317628814,0.10047822703895395,0.6081334791945643,-0.23948735358280576
68.51438761813854,0.07997643146101707,0.5673557339001316,-0.5460407186431935
68.01047610956516,0.075875452284125,0.5233412361556807,-0.43868676908438536
69.91312955467363,0.08289726729127099,0.6018380376456446,-0.3291203737127489
68.47389407940128,0.07771381792222458,0.44997905344457867,-0.3793606993469611
65.43051209267523,0.0693444404662549,0.3771211927386923,-0.5322067438588111
71.52683475293885,0.09467232502945058,0.4678612801167837,-0.3395602043102264
69.51345702824439,0.07916142247361686,0.4993489256947668,-0.41924365048300055
67.60104037650336,0.07310740710478249,0.5950471951126317,-0.46870667875450656
69.65682512887483,0.07602620766820897,0.47484713545019003,-0.29109344843001284
73.45715574966562,0.09610471623304481,0.5094761446273361,-0.31684076430909147
70.43737749803503,0.08237833662976667,0.4518304599853972,-0.2778021537707976
69.16781164265866,0.07734367457041377,0.40914982537202105,-0.3246323221149643
69.5654413853212,0.074457201089219,0.4589861614819158,-0.08863086245507566
68.56268830088548,0.077602520987744,0.4288396645472746,-0.3880105794683545
70.47380297642162,0.0849072709819017,0.4365180032317059,-0.3841869801310349
70.86811348754134,0.0954181908779167,0.4750064205173495,-0.5098708393228971
66.84314417620472,0.06745315592908856,0.4613433241889196,-0.44572921938027255
70.2147179517839,0.08630857978182628,0.5424997320463982,-0.38856518382788074
69.63999762905115,0.07706541134361997,0.474626858714625,-0.27967572426863463
67.47404932978212,0.07957851065892046,0.5066218057194186,-0.6419610846568647
68.73569579629151,0.07381155927969009,0.4378694388709907,-0.3377505071274334
69.82172503297494,0.08582124261888768,0.4601634827864144,-0.43194605028867467
70.4572016793396,0.08760842502243812,0.4791073219208075,-0.4091084853246763
68.64388731763607,0.07252681874251246,0.49510023927763264,-0.2801662117530314
67.91710508081006,0.07699104655226488,0.5336306807935967,-0.4431557226287426
70.2536521699115,0.08440394795484815,0.5589931641272884,-0.3525239437404591
71.45041659515732,0.08682708105299247,0.5466395897272582,-0.3533857018514191
69.46101645738618,0.08814639267091007,0.5807962594075643,-0.6271113485567799
69.09759992651574,0.07907968722606587,0.4285129796733118,-0.41095379284918704
67.70810604379506,0.07844741948736769,0.3871272536892988,-0.4318864324437972
71.70098514462374,0.0873043339368178,0.5098587557746173,-0.2654599898254891
70.70029525814509,0.08747220746956223,0.49484653204928314,-0.37640149482364904
69.67438691253743,0.07827651044004974,0.3821910608630703,-0.2773694864633509
69.88012670623938,0.07913758561558257,0.4809727392587481,-0.36772034528753444
69.09940678225622,0.08411225497420459,0.47193110530111804,-0.4190937966256722
72.1643499718714,0.09177134299325793,0.4466355615599264,-0.23423775751932446
69.43849315937258,0.087465612327926,0.519251150731824,-0.5307535870029169
70.23166644654684,0.08817166707667665,0.5064690558468734,-0.39501315407243043
68.425477961389,0.0813759558194006,0.45727159060698114,-0.48515245088647857
67.74531308140749,0.07265775747300152,0.6016390597046432,-0.48735843411396457
69.46626075896796,0.08305206732768047,0.5215350042410218,-0.4585355752161077
68.34792416741296,0.07970853292219864,0.5616040990966678,-0.3978680964232053
68.27795013154497,0.07956394743840739,0.6000077074777961,-0.39984668584855854
70.76242307467734,0.08819581698373483,0.5068786441133799,-0.46427688432332853
67.58467900304993,0.07836953536372106,0.5467865331407059,-0.37624198665638386
72.32124912608359,0.09649678848163903,0.5042285122079696,-0.42722906106772507
69.76266700390806,0.08258804089586798,0.563701202400472,-0.43564942718050303
72.34704112226977,0.09961974502410655,0.5387992221628541,-0.38165475717402586
72.98456073153218,0.10078542381462745,0.4335740252854774,-0.36605541477537507
69.45608988462682,0.08558314379748545,0.4755515910117783,-0.5083667397708956
68.39131293914085,0.08230969164252763,0.4485999174245952,-0.4497296502776998
70.71827945347827,0.08960936389112566,0.42061053453004194,-0.3333610766055663
70.11674811081004,0.08596998993268372,0.48671702627354574,-0.4386708985881761
68.95666105064011,0.08447642557537058,0.56121369141533,-0.5182443268391478
70.4740465746792,0.08676789214658646,0.5763989119566371,-0.43561364278219783
72.31122505364088,0.09623146096631474,0.5528499394350178,-0.3373456349964139
72.22115136460803,0.09193767735693892,0.5347932358967682,-0.4355455153587894
67.78888094001451,0.06995509671831819,0.5756521768186457,-0.3629005758061828
71.67141343803078,0.09549290603256014,0.537142181266526,-0.3997243706460364
71.85076792842976,0.09073310391088155,0.4126631172156487,-0.47157794746015214
69.51301610177299,0.07941139109085743,0.46253419353163877,-0.35815323527645965
70.84891369340613,0.081429945621604,0.5454672211189573,-0.32278779247772343
71.20242071912409,0.09082471426468569,0.49716656189301206,-0.34329704391235033
68.74448036239077,0.07597636277857912,0.578821576133591,-0.3772530091915382
72.25399139758953,0.09554828211210531,0.45609430698702175,-0.38392163226506587
71.81452931407279,0.09191207713614734,0.5156367751835176,-0.3545767861902845
67.79654582228947,0.07767801293716832,0.5281404551465446,-0.6045904220661744
69.09417680191434,0.082058902884478,0.5741180836614578,-0.29906249413441205
67.04201579346187,0.07516427012965286,0.468316273742391,-0.38784237711006125
67.90081534946614,0.07226599317392253,0.5085735981377416,-0.1823607126625038
69.2844462677774,0.08458284651807248,0.45154342607431874,-0.44637117871069015
70.62040996491956,0.08028626314521352,0.4671225608481624,-0.2539747353650236
69.62673215932442,0.0819250833671653,0.650651508713333,-0.4489715542993916
66.98102193175403,0.07355634991178957,0.5077193126780044,-0.4225017913461832
71.9898251480945,0.0906008075012019,0.5191990690736985,-0.4088222096413798
65.78150409595003,0.06679269964276051,0.5006511668011935,-0.2867871049230302
67.8754470574456,0.07213476432346144,0.5221993889172519,-0.30949365246915256
69.64109290360616,0.07684378890120583,0.4838193219398799,-0.26600535119150415
68.35682008158986,0.0714868374283141,0.5294565818095465,-0.2608303397452909
67.81792944166244,0.07670529803255277,0.4935380704410673,-0.4370750476326337
68.17857302306197,0.07818043707206675,0.4739811596419854,-0.41820078767394364
69.67363377587618,0.08291896079738134,0.47514776664448466,-0.5408600872812982
68.32881032052524,0.0803599179242809,0.46712509710205863,-0.46571601096409304
69.44903036552212,0.08460040692026631,0.5607497741220491,-0.4064828969923099
69.93628379368617,0.08228041205703887,0.47935472067536666,-0.362207397059708
69.61031695493718,0.08439305396023689,0.5910977126285565,-0.5108495107969395
69.58320575489903,0.0847666377708891,0.424501556449805,-0.5393258602354607
66.18453897263521,0.07546875344245775,0.4901180145970877,-0.4584151074272937
68.14102706665071,0.07590195600765066,0.5522923993688713,-0.4552464658894597
70.96331723150655,0.08849759380857677,0.548334450059484,-0.30793620957701134
69.77096589980701,0.09090981522923985,0.585357272301962,-0.5559966622552034
63.824907886327026,0.06176015833489045,0.4780480071087939,-0.40524013018462945
68.47949245794358,0.0764828583857814,0.4600501931104671,-0.5272804758293117
69.79347811733109,0.08000049838351567,0.5763786724117966,-0.34547308630395623
70.79640750995267,0.08999502670495141,0.4884024119593478,-0.45057169896098825
71.11670326677087,0.08767240402098779,0.5782697890869798,-0.333849050299913
69.95417602708088,0.0831990534028848,0.580456931442171,-0.43053600405979553
69.14945581661189,0.07815537809455994,0.44452495607009396,-0.28859887929139777
67.15043943015172,0.07297383011351292,0.4605811449064279,-0.3195975950802277
70.66146268759583,0.08892942385712282,0.5133858740511323,-0.39373430196809134
71.54393140058328,0.09287790064700091,0.5426828157835482,-0.4424384695277134
66.44275400403997,0.07094436399323302,0.6199985767458099,-0.508572577619776
69.6733107243255,0.08313489105567909,0.5378369142714913,-0.5739936386921043
68.56540442389475,0.08004620520187364,0.4895096494595087,-0.41496588781355126
68.86909400842134,0.07862533541478409,0.4349901706734152,-0.3265961616590761
69.73203132134844,0.08422460785078953,0.48722256648428747,-0.4625308220051268
68.36215319219137,0.07710214819795282,0.4609626792057037,-0.4190999531632806
70.60929545351436,0.09104273561332167,0.5181050082522396,-0.5645542070892489
71.420521250143,0.08477862111382652,0.5996459458808474,-0.2552303210825928
69.65907804654651,0.08571140815690785,0.4598406529742151,-0.3831001798492787
71.91102000415194,0.08838144139144251,0.5175106690583143,-0.3187909264277136
67.92465706552697,0.07421720717654846,0.5106631362105386,-0.43093739355272814
70.81073798235195,0.08146034157228133,0.4857330140321157,-0.1473057258446799
70.12490471931804,0.0844584894343622,0.5376338209410945,-0.43589654605590666
68.04990691176414,0.08157974426111164,0.5545570750568142,-0.5423489391897922
69.33003819435864,0.0805927577769907,0.5182245683386909,-0.57442393515634
69.38375926792096,0.07793346861700501,0.4443967284902463,-0.3512059549733761
68.93265976665444,0.0836961450767352,0.5331237477944083,-0.5221160456882894
71.36056351469311,0.09546020445972335,0.5688429630909062,-0.5385179142363126
71.063392987340407,0.08063445552408519,0.5607708539389212,-0.22462135664744262
66.816606322197,0.08136515931907255,0.5405105765947987,-0.6415380746526732
68.6632139899145,0.0756839394612572,0.6248870150922321,-0.4373845542955747
72.40850361491815,0.09079929869359803,0.442831253067511,-0.3359117897202073
67.89748124471141,0.07573979511877554,0.564143407340256,-0.42489823816026806
68.2331811598927,0.08001371798649283,0.522080876118615,-0.4890091425807602
71.66898497215709,0.08716349203936204,0.5343556668711866,-0.27469539890332784
69.17324335511223,0.07768585968283856,0.4012893409826684,-0.36254520501011506
72.83642439071737,0.1088810650843907,0.5553051111691393,-0.5571643768948606
68.31165419806807,0.07778614477524451,0.6153490165047096,-0.4696791390231865
70.2529196560798,0.08442355639259554,0.425093761410703,-0.44270016634461834
70.98316005710853,0.08490180570002916,0.477483405772513,-0.12314856126652365
69.41166686371805,0.08263738269085627,0.3886135372688719,-0.4044379342646119
70.01812060587547,0.08672893605196322,0.47973425855984697,-0.39923880191503897
71.1694463675952,0.08485033252768051,0.5654298534993945,-0.47318576265262163
67.60794978497509,0.07693618358799235,0.5272077864826886,-0.4418758176194609
65.69002590422872,0.06918798958483612,0.6126580168371544,-0.42075097740657363
65.08402449651193,0.07003366043380002,0.5193288426036136,-0.5027236389714282
67.2414143072759,0.06802788084521043,0.494196954009798,-0.29401034515402813
69.77573273316042,0.07875464842136652,0.4963389372282791,-0.2150071618104361
65.2871773785777,0.06792940735221524,0.588073470225107,-0.36860995683510617
68.82139888360818,0.0770366812334676,0.5351121326005522,-0.33922621322941204
69.89512913295685,0.08449234328415388,0.5285422845685803,-0.47693094299061223
68.59537153894196,0.08027885626812842,0.4860930184935477,-0.5401852476609813
68.5639125291854,0.08103612295157991,0.5595851146262133,-0.4775929619748405
66.7224644396194,0.07403153609323652,0.5368482393785019,-0.46852210909783865
68.18556998107194,0.07382310203200033,0.5672323015772498,-0.4418080884626035
67.01403917713591,0.07711929474671332,0.5656062422871087,-0.5531551172137399
68.22597101007041,0.0770584292385835,0.5568391779087322,-0.44753254627183797
70.27037862320329,0.07962039239117083,0.5419684295380593,-0.34094255129863626
71.79209515499286,0.09119659120350916,0.4762595439203713,-0.353727473780247
67.06551039384946,0.0710143348358973,0.6188587255307605,-0.5127086908523734
69.95170993797223,0.08688613731832315,0.4728242784194813,-0.47548855034282533
66.62684801965175,0.06860951449322275,0.4216121782807316,-0.2924703497475688
66.9729386905862,0.06889179920421289,0.46681715982710104,-0.312898730394948
71.29134723879797,0.08589416504521728,0.5424694964687303,-0.3241165418039248
71.3136084446925,0.08424022882275509,0.49214313285539696,-0.30120023632015036
68.14013359443,0.07359916393347014,0.5051938201946301,-0.38806584206961137
66.95905654670666,0.06791943430632418,0.47145758776254926,-0.31210104858057003
70.21727553826962,0.08324636761392794,0.5158844100159397,-0.4343587613224334
71.15736672692726,0.09846354986832226,0.6454643110480413,-0.5097206940966217
71.77241213243943,0.09386811710555495,0.5036778904490649,-0.3777871973566144
69.41085539693735,0.07392574375638507,0.4689759831979619,-0.3477853737836984
70.44206241379545,0.07898506561151808,0.5783505869065817,-0.333085438943972
69.65525185843873,0.08820287956159374,0.4175826376116753,-0.5788468550277757
69.65499699540221,0.08501564089729088,0.468649105912632,-0.48488408016275675
62.52586800897995,0.06244211605476126,0.588712752219024,-0.45693993956002277
70.36115206430009,0.0818202642243794,0.6317086650061837,-0.3595069743515053
73.15123809501284,0.094664233689879,0.5308449856038455,-0.16057386488453843
70.39277267302575,0.08834732674129334,0.458192383325923,-0.5446275274748192
68.09963643853605,0.07742643533427042,0.6524361660081607,-0.4285291787031089
71.21321900889177,0.08617194770174333,0.5796895592840285,-0.2938166060331927
70.36124727689693,0.08602995715470421,0.4595686670558311,-0.4469348884077478
70.52296149604891,0.08816601736432811,0.4337548497798493,-0.40468461317640403
69.35826183948504,0.08074560420902842,0.5239870729886252,-0.488626949253776
71.4784078413852,0.08749551904781243,0.5309440982619917,-0.34212056887481035
71.31464849035673,0.09123670992704636,0.485501064475432,-0.4599318387099305
69.70654130446572,0.08747592201102512,0.5709657566865017,-0.569845988624128
66.95796433612715,0.07546692811298775,0.44094513995715184,-0.5323701626141157
71.25394925822343,0.07856006647329623,0.46059901690161686,-0.24957759776057942
